treat_pay,treat_soc,treat_arg,treat_info,treat_min,nudge,control,intention1,intention2_1,intention3,vaccinated,clicked,gap1,already_vacced,female,age,age_band,region,covid1_1,covid1_2,covid2_1,covid2_2,covid2_3,covid2_4,civilstatus,civilstatus_d1,civilstatus_d2,civilstatus_d3,civilstatus_d4,civilstatus_d5,education,education_d1,education_d2,education_d3,education_d4,education_d5,education_d6,occupation,occupation_d1,occupation_d2,occupation_d3,occupation_d4,occupation_d5,mother,mother_d1,mother_d2,mother_d3,mother_d4,mother_d5,mother_d6,mother_d7,mother_d8,father,father_d1,father_d2,father_d3,father_d4,father_d5,father_d6,father_d7,father_d8,income,income_d1,income_d2,income_d3,income_d4,income_d5,income_d6,income_d7,income_d8,income_d9,income_d10,income_d11,income_d12,haschildren,dist_survey_rollout,dist_datamerge,largeregions,vacc_dist_cens,vaccinated_10d,vaccinated_20d,vaccinated_30d,vaccinated_40d,vaccinated_50d,vaccinated_rollout,vaccinated_incentives,week_num,falk1_1,falk1_2,falk1_3,falk2_1,falk2_2,falk2_3,falk2_4,belief_prot_death,belief_cause_death,treatment,single,university,foreign,unemployed
0,0,0,0,0,0,1,100,88,2,100,0,0,0,0,41,45,19,0,0,4,2,2,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,1,1,-19,70,Västsverige,25,0,0,100,100,100,100,100,3193,11,11,11,9,10,3,11,NA,NA,5,0,1,0,0
0,0,0,1,0,1,0,100,100,2,100,0,0,0,1,48,50,11,0,0,5,1,1,2,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,70,Sydsverige,19,0,100,100,100,100,100,100,3193,9,6,8,10,10,9,5,8,3,3,1,1,0,0
0,0,0,0,0,0,1,100,100,4,100,0,0,0,0,42,45,14,1,0,5,1,1,1,4,0,0,0,1,0,6,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,42500,0,0,0,0,0,0,0,0,1,0,0,0,1,-5,70,Östra Mellansverige,13,0,100,100,100,100,100,100,3193,11,8,9,9,5,6,8,NA,NA,5,0,1,0,0
0,0,0,0,1,0,0,100,100,1,100,0,0,0,1,39,40,15,0,0,4,1,2,2,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,0,-18,70,Norra Mellansverige,19,0,100,100,100,100,100,100,3193,9,3,7,9,7,5,9,NA,NA,4,0,1,0,0
0,0,0,0,0,0,1,100,100,2,100,0,0,0,0,45,50,12,0,1,5,1,1,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,42500,0,0,0,0,0,0,0,0,1,0,0,0,1,13,70,Stockholm,1,100,100,100,100,100,100,100,3193,3,5,7,6,3,5,8,NA,NA,5,0,1,0,0
0,0,0,0,0,0,1,100,99,2,100,1,0,0,0,40,45,11,0,1,3,3,4,5,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,-5,70,Sydsverige,12,0,100,100,100,100,100,100,3193,9,8,7,10,3,6,8,NA,NA,5,0,0,0,0
0,0,1,0,0,1,0,100,100,4,100,1,0,0,0,44,45,11,1,0,5,1,2,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,70,Sydsverige,19,0,100,100,100,100,100,100,3193,9,7,10,11,4,6,7,NA,NA,2,0,1,0,0
0,0,1,0,0,1,0,100,100,1,100,0,0,0,0,46,50,19,1,0,5,1,5,3,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,-5,70,Västsverige,18,0,100,100,100,100,100,100,3193,4,9,8,11,3,6,9,NA,NA,2,0,1,0,0
0,1,0,0,0,1,0,100,90,3,100,0,0,0,1,40,45,15,0,0,2,1,2,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,-8,70,Norra Mellansverige,20,0,100,100,100,100,100,100,3193,11,6,10,11,9,2,11,NA,NA,1,0,1,0,0
0,0,0,0,0,0,1,100,100,3,100,0,0,0,0,42,45,5,0,0,5,1,4,1,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,-7,70,Västsverige,16,0,100,100,100,100,100,100,3193,8,9,6,9,7,5,8,NA,NA,5,1,0,0,0
0,0,0,1,0,1,0,100,95,4,0,0,100,0,0,45,50,19,0,0,5,1,1,4,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,70,Västsverige,30,0,0,0,100,100,100,100,3193,9,7,9,11,9,6,9,8,2,3,0,1,0,0
0,1,0,0,0,1,0,100,87,4,100,0,0,0,1,44,45,11,0,0,5,1,4,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,70,Sydsverige,8,100,100,100,100,100,100,100,3193,5,5,7,9,8,7,7,NA,NA,1,0,1,0,0
0,0,0,0,0,0,1,100,100,1,0,0,100,0,0,40,45,12,0,0,5,1,1,1,4,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70,Stockholm,30,0,0,0,0,0,0,0,3193,11,8,8,11,11,11,4,NA,NA,5,0,0,0,0
0,1,0,0,0,1,0,100,100,1,100,1,0,0,0,47,50,19,0,0,5,1,1,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,-5,70,Västsverige,11,0,100,100,100,100,100,100,3193,8,9,9,10,7,2,10,NA,NA,1,0,1,0,0
1,0,0,0,0,0,0,100,100,3,100,0,0,0,1,41,45,10,0,1,4,1,2,1,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,70,Övre norrland,13,0,100,100,100,100,100,100,3193,11,6,9,11,11,9,5,NA,NA,0,0,0,0,0
0,1,0,0,0,1,0,100,85,2,100,1,0,0,1,44,45,11,0,0,4,2,3,2,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,-5,70,Sydsverige,13,0,100,100,100,100,100,100,3193,11,4,7,11,6,7,8,NA,NA,1,1,1,0,0
0,0,0,0,1,0,0,100,100,3,100,0,0,0,1,44,45,16,0,0,5,1,4,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,-15,70,Övre norrland,19,0,100,100,100,100,100,100,3193,11,5,9,11,9,8,11,NA,NA,4,0,1,0,0
0,0,0,1,0,1,0,100,100,1,0,0,100,0,1,41,45,12,0,0,5,1,2,1,2,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70,Stockholm,30,0,0,0,0,0,0,0,3193,9,4,10,11,8,2,9,9,1,3,0,1,0,0
0,1,0,0,0,1,0,100,100,1,0,0,100,0,1,44,45,19,0,0,5,2,1,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,-19,70,Västsverige,30,0,0,0,0,0,0,0,3193,11,8,7,11,9,4,10,NA,NA,1,0,1,0,0
0,0,0,1,0,1,0,100,98,1,100,0,0,0,1,44,45,14,0,0,4,3,2,5,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,70,Östra Mellansverige,4,100,100,100,100,100,100,100,3193,10,7,9,10,7,6,11,7,4,3,1,1,0,0
0,0,0,0,0,0,1,100,100,1,100,0,0,0,1,48,50,11,0,0,5,1,2,3,1,1,0,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,70,Sydsverige,9,100,100,100,100,100,100,100,3193,11,8,9,11,4,8,3,NA,NA,5,1,1,0,0
1,0,0,0,0,0,0,100,100,1,100,1,0,0,1,41,45,11,0,0,4,1,4,1,4,0,0,0,1,0,6,0,0,0,0,0,1,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,70,Sydsverige,21,0,0,100,100,100,100,100,3193,11,7,9,11,7,8,11,NA,NA,0,0,1,0,0
0,0,1,0,0,1,0,100,100,1,100,0,0,0,0,40,45,11,0,0,5,1,1,1,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,-5,70,Sydsverige,21,0,0,100,100,100,100,100,3193,4,8,7,9,5,6,4,NA,NA,2,0,0,0,0
0,0,0,0,1,0,0,0,28,7,0,0,NA,0,0,49,50,18,0,0,2,3,4,1,4,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,70,Östra Mellansverige,30,0,0,0,0,0,0,0,3193,3,7,6,11,5,6,8,NA,NA,4,0,0,0,0
0,0,1,0,0,1,0,100,91,2,100,1,0,0,0,46,50,7,0,0,4,4,3,2,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,70,Småland med öarna,21,0,0,100,100,100,100,100,3193,11,8,11,11,6,10,9,NA,NA,2,0,0,0,0
0,0,0,0,0,0,1,100,100,1,100,0,0,0,1,46,50,15,0,0,5,1,1,1,4,0,0,0,1,0,2,0,1,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,-4,70,Norra Mellansverige,19,0,100,100,100,100,100,100,3193,11,8,8,11,9,10,8,NA,NA,5,0,0,0,0
1,0,0,0,0,0,0,100,61,4,100,0,0,0,0,43,45,20,0,0,4,1,4,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,-5,70,Östra Mellansverige,19,0,100,100,100,100,100,100,3193,6,4,7,9,9,7,9,NA,NA,0,0,1,0,0
0,0,1,0,0,1,0,100,75,4,100,0,0,0,1,44,45,19,0,0,4,3,4,1,4,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,-19,70,Västsverige,12,0,100,100,100,100,100,100,3193,10,6,7,10,8,3,9,NA,NA,2,0,0,0,0
0,1,0,0,0,1,0,100,98,1,100,0,0,0,1,43,45,12,0,0,4,1,2,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,Stockholm,12,0,100,100,100,100,100,100,3193,9,3,8,9,8,9,8,NA,NA,1,1,1,0,0
0,0,1,0,0,1,0,100,94,3,0,0,100,0,0,46,50,2,0,0,5,4,2,1,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,2,70,Norra Mellansverige,30,0,0,0,0,0,0,0,3193,9,9,8,10,5,9,7,NA,NA,2,1,0,0,0
0,0,0,0,1,0,0,100,79,2,0,0,100,0,1,47,50,19,0,1,5,1,3,4,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,-5,70,Västsverige,30,0,0,0,100,100,100,100,3193,10,8,8,9,8,6,6,NA,NA,4,0,1,0,0
0,0,0,0,0,0,1,100,92,2,0,0,100,0,1,40,45,19,1,1,4,2,4,4,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,-19,70,Västsverige,30,0,0,0,0,0,0,0,3193,9,7,7,10,7,8,8,NA,NA,5,0,1,0,0
0,0,0,0,1,0,0,100,100,1,100,0,0,0,1,42,45,12,0,0,5,1,1,2,2,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,Stockholm,4,100,100,100,100,100,100,100,3193,11,7,6,11,8,9,8,NA,NA,4,0,1,0,0
0,0,1,0,0,1,0,100,100,1,100,0,0,0,1,41,45,11,0,0,5,1,1,4,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,-5,70,Sydsverige,11,0,100,100,100,100,100,100,3193,8,6,9,11,11,8,10,NA,NA,2,0,1,0,0
0,0,0,0,1,0,0,100,100,1,100,0,0,0,0,47,50,7,1,0,3,3,4,3,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47500,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,70,Småland med öarna,15,0,100,100,100,100,100,100,3193,6,8,7,9,6,5,8,NA,NA,4,0,1,0,0
0,0,0,0,1,0,0,100,91,5,0,0,100,0,1,43,45,20,1,0,4,1,4,1,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,-5,70,Östra Mellansverige,30,0,0,0,0,0,0,0,3193,10,7,8,8,9,8,10,NA,NA,4,0,0,0,0
1,0,0,0,0,0,0,100,90,2,100,0,0,0,0,44,45,17,0,0,4,3,1,3,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,-6,70,Mellersta Norrland,19,0,100,100,100,100,100,100,3193,5,7,5,11,9,8,10,NA,NA,0,0,1,0,0
0,0,0,0,0,0,1,100,91,4,100,0,0,0,1,46,50,5,1,0,5,1,3,3,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,2,70,Västsverige,21,0,0,100,100,100,100,100,3193,9,4,8,10,8,8,4,NA,NA,5,0,1,0,0
0,0,0,0,1,0,0,100,99,2,100,0,0,0,1,40,45,21,0,0,5,3,1,1,4,0,0,0,1,0,5,0,0,0,0,1,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,-14,70,Östra Mellansverige,14,0,100,100,100,100,100,100,3193,11,3,8,11,8,6,7,NA,NA,4,0,1,0,0
0,0,0,1,0,1,0,100,96,1,100,0,0,0,0,46,50,21,1,0,4,2,2,3,2,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-7,70,Östra Mellansverige,11,0,100,100,100,100,100,100,3193,8,9,9,11,9,6,9,6,1,3,0,1,0,0
0,0,0,0,0,0,1,100,90,4,100,0,0,0,1,40,45,11,0,0,5,5,1,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,-5,70,Sydsverige,14,0,100,100,100,100,100,100,3193,8,8,9,11,4,7,8,NA,NA,5,1,1,0,0
1,0,0,0,0,0,0,100,56,4,0,0,100,0,1,48,50,4,1,0,2,2,4,3,2,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,9,70,Norra Mellansverige,30,0,0,0,0,0,0,0,3193,8,7,8,11,9,3,9,NA,NA,0,0,1,0,0
0,1,0,0,0,1,0,100,81,4,0,1,100,0,0,46,50,17,1,0,5,1,1,5,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,-6,70,Mellersta Norrland,30,0,0,0,0,0,0,0,3193,1,11,2,11,8,11,1,NA,NA,1,0,0,0,0
0,0,0,0,0,0,1,100,100,2,100,0,0,0,1,49,50,11,0,0,4,2,3,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,70,Sydsverige,15,0,100,100,100,100,100,100,3193,7,5,11,11,9,9,9,NA,NA,5,0,1,0,0
0,0,0,0,0,0,1,100,100,2,100,1,0,0,0,45,50,11,0,0,5,1,2,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,70,Sydsverige,7,100,100,100,100,100,100,100,3193,11,5,11,11,10,8,10,NA,NA,5,0,1,0,0
0,0,1,0,0,1,0,100,82,3,100,0,0,0,1,40,45,12,1,0,4,2,3,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70,Stockholm,13,0,100,100,100,100,100,100,3193,9,7,7,9,7,7,7,NA,NA,2,0,1,0,0
1,0,0,0,0,0,0,100,100,3,100,0,0,0,1,45,50,14,0,0,4,3,3,5,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,70,Östra Mellansverige,6,100,100,100,100,100,100,100,3193,9,5,7,9,7,9,7,NA,NA,0,0,1,0,0
0,0,0,0,0,0,1,100,100,2,100,1,0,0,1,40,45,19,0,0,5,1,1,2,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-19,70,Västsverige,20,0,100,100,100,100,100,100,3193,11,7,10,9,7,9,8,NA,NA,5,0,1,0,0
0,0,0,1,0,1,0,100,17,2,100,0,0,0,0,47,50,14,0,1,4,4,4,3,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,70,Östra Mellansverige,6,100,100,100,100,100,100,100,3193,6,5,6,11,6,1,8,6,2,3,0,0,0,0
1,0,0,0,0,0,0,100,100,4,0,0,100,0,0,49,50,19,0,0,5,1,1,5,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,-5,70,Västsverige,30,0,0,0,0,0,0,0,3193,5,8,8,9,6,3,5,NA,NA,0,0,1,0,0
0,1,0,0,0,1,0,100,100,2,100,0,0,0,1,42,45,2,0,0,5,1,1,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,2,70,Norra Mellansverige,11,0,100,100,100,100,100,100,3193,8,6,8,9,7,4,7,NA,NA,1,0,1,0,0
0,0,0,0,0,0,1,100,100,2,100,0,0,0,0,46,50,8,0,0,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,-7,70,Småland med öarna,18,0,100,100,100,100,100,100,3193,8,7,6,9,5,9,8,NA,NA,5,1,1,0,0
0,1,0,0,0,1,0,100,91,2,100,0,0,0,0,46,50,19,0,0,5,2,3,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,70,Västsverige,26,0,0,100,100,100,100,100,3193,8,6,8,10,4,4,4,NA,NA,1,0,1,0,0
0,1,0,0,0,1,0,0,33,5,0,0,NA,0,1,46,50,16,1,1,4,3,4,4,4,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,-8,70,Övre norrland,30,0,0,0,0,0,0,0,3193,7,5,6,8,8,6,8,NA,NA,1,0,0,0,0
0,0,0,0,0,0,1,100,100,2,100,0,0,0,1,45,50,5,0,0,5,3,1,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,2,70,Västsverige,10,100,100,100,100,100,100,100,3193,11,3,8,11,1,1,6,NA,NA,5,0,1,0,0
0,0,0,0,0,0,1,100,100,1,100,1,0,0,1,42,45,12,0,0,5,3,3,1,1,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70,Stockholm,5,100,100,100,100,100,100,100,3193,11,4,5,11,8,11,9,NA,NA,5,1,0,0,0
0,0,0,0,0,0,1,100,50,6,0,0,100,0,1,40,45,12,0,0,2,1,4,5,1,1,0,0,0,0,5,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,Stockholm,30,0,0,0,0,0,0,0,3193,8,2,8,9,3,6,10,NA,NA,5,1,1,0,1
1,0,0,0,0,0,0,100,100,2,0,0,100,0,1,42,45,11,1,1,5,1,1,1,4,0,0,0,1,0,3,0,0,1,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,0,-5,70,Sydsverige,30,0,0,0,0,0,0,0,3193,1,5,2,11,1,5,9,NA,NA,0,0,0,0,0
0,0,0,0,0,0,1,100,97,2,0,0,100,0,0,45,50,12,0,0,5,3,2,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,42500,0,0,0,0,0,0,0,0,1,0,0,0,0,13,70,Stockholm,30,0,0,0,0,0,0,0,3193,10,7,9,8,7,6,6,NA,NA,5,1,1,0,0
0,1,0,0,0,1,0,100,89,4,0,0,100,0,0,43,45,19,1,0,4,4,4,5,4,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,-19,70,Västsverige,30,0,0,0,100,100,100,100,3193,10,7,5,11,9,10,11,NA,NA,1,0,0,0,0
0,0,0,0,1,0,0,100,100,1,0,0,100,0,1,41,45,12,0,0,5,1,2,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,70,Stockholm,30,0,0,0,0,0,0,0,3193,11,6,11,10,9,4,8,NA,NA,4,0,1,0,0
1,0,0,0,0,0,0,100,100,2,100,0,0,0,1,46,50,13,0,0,5,3,3,1,1,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,7,70,Östra Mellansverige,7,100,100,100,100,100,100,100,3193,9,5,8,9,6,8,8,NA,NA,0,1,0,0,0
0,0,0,1,0,1,0,100,100,1,100,0,0,0,0,48,50,21,0,0,5,1,1,4,1,1,0,0,0,0,6,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,0,-7,70,Östra Mellansverige,13,0,100,100,100,100,100,100,3193,8,6,8,8,7,8,6,9,1,3,1,1,0,0
